sequence_name,hamming_distance,overlap_length,hamming_per_overlap,sampling_date_str,sampling_date,days_since_ref,overlap_coverage
CHN/SH-P147-3-Europe-Russia/2020|2020-04-03,1,3822,2.6164311878597594e-4,2020-04-03,2020-04-03,99,1
CHN/SH-P144-3-Asia-Indonesia/2020|2020-04-02,1,3822,2.6164311878597594e-4,2020-04-02,2020-04-02,98,1
MYS/M_C15428/2021|2021-11-28,9,3816,0.0023584905660377358,2021-11-28,2021-11-28,703,0.9984301412872841
IND/INSACOG-GBRC1472/2021|2021-07-05,9,3816,0.0023584905660377358,2021-07-05,2021-07-05,557,0.9984301412872841
MEX/YUC-NYGC-52944/2020|2020-09-21,3,3705,8.097165991902834e-4,2020-09-21,2020-09-21,270,0.9693877551020408
GHA/nmimr-SARS-CoV-2-NTRA-21-32640/2021|2021-02-19,7,3782,0.0018508725542041248,2021-02-19,2021-02-19,421,0.989534275248561
Pakistan/UHS-PAK-S61/2021|2021-04-10,8,3813,0.002098085496984002,2021-04-10,2021-04-10,471,0.9976452119309263
GHA/AA-NYGC-M593-TZFW588/2021|2021-03-11,9,3788,0.002375923970432946,2021-03-11,2021-03-11,441,0.9911041339612768
IND/524MN908947.3/2021|2021-09-25,9,3822,0.002354788069073783,2021-09-25,2021-09-25,639,1
CHN/S256-3919-059256/2021|2021-12-21,8,3816,0.0020964360587002098,2021-12-21,2021-12-21,726,0.9984301412872841
MAR/CNRST132_INH5900/2021|2021-07-07,11,3816,0.002882599580712788,2021-07-07,2021-07-07,559,0.9984301412872841
USA/OR-CDC-LC0365682/2021|2021-11-01,8,3816,0.0020964360587002098,2021-11-01,2021-11-01,676,0.9984301412872841
OU471401|2020-07-07,1,3822,2.6164311878597594e-4,2020-07-07,2020-07-07,194,1
OV005936|2020-05-24,1,3822,2.6164311878597594e-4,2020-05-24,2020-05-24,150,1
UZB/hCoV-19-Uzb-CGB-08/2020|2020-10-14,3,3822,7.849293563579278e-4,2020-10-14,2020-10-14,293,1
OU995742|2020-04-30,0,3822,0,2020-04-30,2020-04-30,126,1
PAK/JRCGR_SCV-93_MARDAN-04/2021|2021-03-09,7,3813,0.0018358248098610018,2021-03-09,2021-03-09,439,0.9976452119309263
IND/INSACOG-GBRC1622/2021|2021-03-21,6,3816,0.0015723270440251573,2021-03-21,2021-03-21,451,0.9984301412872841
PAK/251491/2021|2021-10-23,8,3578,0.0022358859698155395,2021-10-23,2021-10-23,667,0.9361590790162219
IRL/AIIDB0457/2021|2021-05-28,7,3804,0.001840168243953733,2021-05-28,2021-05-28,519,0.9952904238618524
PHL/COVID58236/2021|2021-04-07,9,3614,0.0024903154399557276,2021-04-07,2021-04-07,468,0.9455782312925171
CHN/SH-P182-4-Asia-India/2020|2020-07-02,0,3822,0,2020-07-02,2020-07-02,189,1
England/PHEC-1B2C0/2020|2020-02-28,1,3639,2.748007694421544e-4,2020-02-28,2020-02-28,64,0.9521193092621664
NGA/CV534/2020|2020-11-24,5,3822,0.0013082155939298796,2020-11-24,2020-11-24,334,1
IND/GBRC589a/2021|2021-02-03,2,3822,5.232862375719519e-4,2021-02-03,2021-02-03,405,1
IND/GBRC667/2021|2021-04-20,7,3816,0.0018343815513626835,2021-04-20,2021-04-20,481,0.9984301412872841
BGD/BD_B_211014_06/2021|2021-10-14,8,3399,0.0023536334215945864,2021-10-14,2021-10-14,658,0.8893249607535322
Iraq/KR-SEARCH-119935/2021|2021-06-10,9,3791,0.002374043787918755,2021-06-10,2021-06-10,532,0.9918890633176347
EGY/CCHE57357_W4_A048/2021|2021-09-03,8,3822,0.0020931449502878076,2021-09-03,2021-09-03,617,1
EGY/CCHE57357_Wave_4_070/2021|2021-10-23,9,3822,0.002354788069073783,2021-10-23,2021-10-23,667,1
OV044756|2020-03-29,1,3771,2.6518164942985947e-4,2020-03-29,2020-03-29,94,0.9866562009419152
England/MILK-118D73F/2021|2021-01-26,7,3812,0.0018363064008394543,2021-01-26,2021-01-26,397,0.9973835688121402
IND/Barcode08MN908947.3/2021|2021-09-10,7,3822,0.0018315018315018315,2021-09-10,2021-09-10,624,1
MEX/SIN_1180/2021|2021-05-10,10,3813,0.0026226068712300026,2021-05-10,2021-05-10,501,0.9976452119309263
CHN/HZ-481/2020|2020-01-25,0,3822,0,2020-01-25,2020-01-25,30,1
LKA/COV38/2020|2020-03-16,0,3822,0,2020-03-16,2020-03-16,81,1
IND/GBRC28/2020|2020-04-30,4,3822,0.0010465724751439038,2020-04-30,2020-04-30,126,1
IND/GBRC45/2020|2020-04-29,3,3822,7.849293563579278e-4,2020-04-29,2020-04-29,125,1
BGD/BCSIR_NILMRC_77/2020|2020-06-01,1,3822,2.6164311878597594e-4,2020-06-01,2020-06-01,158,1
LBN/LB-R8/2020|2020-03-19,1,3822,2.6164311878597594e-4,2020-03-19,2020-03-19,84,1
CUB/USAFSAM-S030/2020|2020-03-19,1,3822,2.6164311878597594e-4,2020-03-19,2020-03-19,84,1
PHL/COVID-3477/2020|2020-06-29,2,3822,5.232862375719519e-4,2020-06-29,2020-06-29,186,1
PHL/COVID-5658/2020|2020-07-16,2,3822,5.232862375719519e-4,2020-07-16,2020-07-16,203,1
IND/GBRC331/2020|2020-07-27,3,3822,7.849293563579278e-4,2020-07-27,2020-07-27,214,1
IND/GBRC351a/2020|2020-06-18,2,3822,5.232862375719519e-4,2020-06-18,2020-06-18,175,1
IND/GBRC359/2020|2020-06-25,4,3822,0.0010465724751439038,2020-06-25,2020-06-25,182,1
IND/GBRC-392a/2020|2020-07-06,1,3822,2.6164311878597594e-4,2020-07-06,2020-07-06,193,1
EGY/EGY-72/2020|2020-08-22,1,3822,2.6164311878597594e-4,2020-08-22,2020-08-22,240,1
EGY/Cairo-sample8MOH/2020|2020-05-17,2,3595,5.563282336578582e-4,2020-05-17,2020-05-17,143,0.9406070120355835
ISR/NH_GD3_0726/2020|2020-07-26,1,3822,2.6164311878597594e-4,2020-07-26,2020-07-26,213,1
RUS/1011/2020|2020-04-11,1,3822,2.6164311878597594e-4,2020-04-11,2020-04-11,107,1
Chile/CL-RM-UW21062699024/2021|2021-06-26,9,3801,0.0023677979479084454,2021-06-26,2021-06-26,548,0.9945054945054945
MEX/YUC-NYGC-26399/2020|2020-08-11,3,3822,7.849293563579278e-4,2020-08-11,2020-08-11,229,1
RUS/Primorye_8110/2021|2021-09-14,11,3816,0.002882599580712788,2021-09-14,2021-09-14,628,0.9984301412872841
VEN/Yar9463/2021|2021-05-13,13,3822,0.003401360544217687,2021-05-13,2021-05-13,504,1
USA/CO-CDPHE-2102098889/2021|2021-10-29,7,3815,0.001834862385321101,2021-10-29,2021-10-29,673,0.9981684981684982
UZB/UZB-336/2021|2021-06-25,9,3816,0.0023584905660377358,2021-06-25,2021-06-25,547,0.9984301412872841
CHN/SH-P173-3-Europe-UK/2020|2020-04-30,1,3822,2.6164311878597594e-4,2020-04-30,2020-04-30,126,1
CHN/SH-P187-4-Asia-India/2020|2020-09-20,2,3822,5.232862375719519e-4,2020-09-20,2020-09-20,269,1
MEX/DUR-1_2789/2021|2021-08-08,7,3816,0.0018343815513626835,2021-08-08,2021-08-08,591,0.9984301412872841
ITA/236_21_SCV2/2021|2021-06-16,9,3813,0.0023603461841070024,2021-06-16,2021-06-16,538,0.9976452119309263
RUS/210306-30/2021|2021-02-27,3,3822,7.849293563579278e-4,2021-02-27,2021-02-27,429,1
ROU/TT459/2021|2021-07-13,11,3816,0.002882599580712788,2021-07-13,2021-07-13,565,0.9984301412872841
UGA/MAKCHScov21/2021|2021-01-13,5,3643,0.001372495196266813,2021-01-13,2021-01-13,384,0.9531658817373103
IND/GBRC566/2021|2021-03-16,9,3822,0.002354788069073783,2021-03-16,2021-03-16,446,1
CHN/S148-1293-248679/2021|2021-04-12,4,3822,0.0010465724751439038,2021-04-12,2021-04-12,473,1
IND/CWS_0012_49330960/2021|2021-05-23,7,3822,0.0018315018315018315,2021-05-23,2021-05-23,514,1
IND/CWS_0077_55316183/2021|2021-06-11,7,3822,0.0018315018315018315,2021-06-11,2021-06-11,533,1
IRQ/NAJAF/2020|2020-02-20,0,3822,0,2020-02-20,2020-02-20,56,1
PRY/202102971_94853/2021|2021-04-20,15,3822,0.003924646781789639,2021-04-20,2021-04-20,481,1
RUS/Primorye_8219/2021|2021-10-15,7,3816,0.0018343815513626835,2021-10-15,2021-10-15,659,0.9984301412872841
RUS/Primorye_4267/2020|2020-11-23,2,3822,5.232862375719519e-4,2020-11-23,2020-11-23,333,1
IND/CD208560/2020|2020-09-16,4,3822,0.0010465724751439038,2020-09-16,2020-09-16,265,1
RUS/Primorye_6897/2021|2021-06-24,7,3816,0.0018343815513626835,2021-06-24,2021-06-24,546,0.9984301412872841
THA/CONI-1105/2021|2021-09-22,8,3816,0.0020964360587002098,2021-09-22,2021-09-22,636,0.9984301412872841
NGA/CV49/2020|2020-06-30,2,3732,5.359056806002144e-4,2020-06-30,2020-06-30,187,0.9764521193092621
IND/GBRC465/2021|2021-02-28,9,3813,0.0023603461841070024,2021-02-28,2021-02-28,430,0.9976452119309263
VNM/HCMC_321/2021|2021-08-17,8,3816,0.0020964360587002098,2021-08-17,2021-08-17,600,0.9984301412872841
USA/TG927917/2020|2020-10-26,2,3822,5.232862375719519e-4,2020-10-26,2020-10-26,305,1
MEX/MEX-5_1518/2021|2021-06-30,10,3816,0.002620545073375262,2021-06-30,2021-06-30,552,0.9984301412872841
BRA/HRMS_1251/2020|2020-07-15,3,3822,7.849293563579278e-4,2020-07-15,2020-07-15,202,1
IDN/RSDS-RCVTD-UNAIR-35-B/2020|2020-06-24,5,3822,0.0013082155939298796,2020-06-24,2020-06-24,181,1
GTM/UGA-5057853/2021|2021-06-16,14,3822,0.003663003663003663,2021-06-16,2021-06-16,538,1
Lesotho/UHB-MI-SEB-00896/2021|2021-08-26,6,3569,0.0016811431773606051,2021-08-26,2021-08-26,609,0.9338042909471481
IDN/10761001026/2021|2021-01-19,4,3627,0.0011028398125172319,2021-01-19,2021-01-19,390,0.9489795918367347
OV091520|2020-06-30,2,3750,5.333333333333334e-4,2020-06-30,2020-06-30,187,0.9811616954474097
CHN/6171/2021|2021-06-01,8,3816,0.0020964360587002098,2021-06-01,2021-06-01,523,0.9984301412872841
IND/INSACOG-GBRC1592/2021|2021-08-13,8,3816,0.0020964360587002098,2021-08-13,2021-08-13,596,0.9984301412872841
IND/INSACOG-GBRC1623/2021|2021-03-22,7,3813,0.0018358248098610018,2021-03-22,2021-03-22,452,0.9976452119309263
TUR/ERAGEM-ALP-1102/2021|2021-03-11,7,3813,0.0018358248098610018,2021-03-11,2021-03-11,441,0.9976452119309263
IND/15/2021|2021-12-23,9,3822,0.002354788069073783,2021-12-23,2021-12-23,728,1
IND/GBRC733/2021|2021-04-18,9,3816,0.0023584905660377358,2021-04-18,2021-04-18,479,0.9984301412872841
GHA/AA-NYGC-M65-RKOQ265/2021|2021-02-10,7,3813,0.0018358248098610018,2021-02-10,2021-02-10,412,0.9976452119309263
TWN/CGMH-CGU-91/2021|2021-10-27,9,3816,0.0023584905660377358,2021-10-27,2021-10-27,671,0.9984301412872841
LR963384|2020-06-01,1,3770,2.652519893899204e-4,2020-06-01,2020-06-01,158,0.9863945578231292
GHA/WACCBIP_nCoV_GS21/2020|2020-07-22,2,3820,5.235602094240838e-4,2020-07-22,2020-07-22,209,0.9994767137624281
GHA/WACCBIP_nCoV_GS27/2020|2020-07-21,2,3820,5.235602094240838e-4,2020-07-21,2020-07-21,208,0.9994767137624281
GHA/nmimr-SARS-CoV-2-NTRA-9791/2020|2020-11-13,2,3822,5.232862375719519e-4,2020-11-13,2020-11-13,323,1
USA/FL-CDC-ASC210243108/2021|2021-07-23,7,3816,0.0018343815513626835,2021-07-23,2021-07-23,575,0.9984301412872841
Japan/DP0184/2020|2020-02-15,0,3822,0,2020-02-15,2020-02-15,51,1
Wuhan/WIV06/2019|2019-12-30,0,3822,0,2019-12-30,2019-12-30,4,1
NPL/61-TW/2020|2020-01-13,1,3822,2.6164311878597594e-4,2020-01-13,2020-01-13,18,1
CHN/Beijing-01/2020|2020-01-03,0,3822,0,2020-01-03,2020-01-03,8,1
CHN/WHUHnCoV008/2020|2020-01-22,0,3822,0,2020-01-22,2020-01-22,27,1
LKA/COV486/2020|2020-03-31,0,3822,0,2020-03-31,2020-03-31,96,1
IND/GBRC24b/2020|2020-04-26,4,3822,0.0010465724751439038,2020-04-26,2020-04-26,122,1
IND/GBRC57/2020|2020-05-03,1,3783,2.643404705260375e-4,2020-05-03,2020-05-03,129,0.9897959183673469
CZE/IAB_14/2020|2020-04-27,2,3822,5.232862375719519e-4,2020-04-27,2020-04-27,123,1
IND/GBRC142/2020|2020-05-24,1,3822,2.6164311878597594e-4,2020-05-24,2020-05-24,150,1
EGY/CUNCI-HGC6I015/2020|2020-06-02,1,3822,2.6164311878597594e-4,2020-06-02,2020-06-02,159,1
BGD/DNAS_isl_6301/2020|2020-05-18,1,3822,2.6164311878597594e-4,2020-05-18,2020-05-18,144,1
IND/GBRC270/2020|2020-06-13,1,3822,2.6164311878597594e-4,2020-06-13,2020-06-13,170,1
CUB/USAFSAM-S031/2020|2020-03-24,2,3822,5.232862375719519e-4,2020-03-24,2020-03-24,89,1
AUS/VIC15842/2020|2020-10-02,3,3822,7.849293563579278e-4,2020-10-02,2020-10-02,281,1
IND/nimh-3045/2020|2020-04-22,1,3795,2.6350461133069827e-4,2020-04-22,2020-04-22,118,0.9929356357927787
TUR/KOC-IST-B288/2020|2020-03-26,2,3822,5.232862375719519e-4,2020-03-26,2020-03-26,91,1
ISR/NH_M1_0614/2020|2020-06-14,2,3822,5.232862375719519e-4,2020-06-14,2020-06-14,171,1
BRA/528/2020|2020-03-23,2,3822,5.232862375719519e-4,2020-03-23,2020-03-23,88,1
MEX/GRO-95/2020|2020-05-15,1,3662,2.7307482250136535e-4,2020-05-15,2020-05-15,141,0.9581371009942439
IND/barcode_20_MN908947.3/2021|2021-09-10,8,3822,0.0020931449502878076,2021-09-10,2021-09-10,624,1
BGD/ideSHi-TR-1029/2021|2021-04-08,7,3594,0.0019476905954368391,2021-04-08,2021-04-08,469,0.9403453689167975
Chile/CL-RM-UW21052984272/2021|2021-05-29,9,3801,0.0023677979479084454,2021-05-29,2021-05-29,520,0.9945054945054945
IDN/10761001042/2021|2021-02-16,4,3507,0.0011405759908753922,2021-02-16,2021-02-16,418,0.9175824175824175
IDN/10761001093/2021|2021-06-23,7,3542,0.001976284584980237,2021-06-23,2021-06-23,545,0.9267399267399268
CHN/SH-P185-4-Africa-Senegal/2020|2020-09-18,2,3822,5.232862375719519e-4,2020-09-18,2020-09-18,267,1
IND/GBRC754/2021|2021-04-23,8,3816,0.0020964360587002098,2021-04-23,2021-04-23,484,0.9984301412872841
FRA/21092210284/2021|2021-09-14,7,3816,0.0018343815513626835,2021-09-14,2021-09-14,628,0.9984301412872841
CHN/S226-3496-434774/2021|2021-12-07,7,3816,0.0018343815513626835,2021-12-07,2021-12-07,712,0.9984301412872841
MYS/C6427/2021|2021-04-17,3,3822,7.849293563579278e-4,2021-04-17,2021-04-17,478,1
CHN/SH-P35-H-2-Shanghai/2020|2020-02-22,1,3681,2.7166530834012495e-4,2020-02-22,2020-02-22,58,0.9631083202511774
CHN/SH-P149-3-Europe-Russia/2020|2020-04-10,1,3822,2.6164311878597594e-4,2020-04-10,2020-04-10,106,1
MEX/YUC-NYGC-15600/2020|2020-09-22,1,3686,2.7129679869777537e-4,2020-09-22,2020-09-22,271,0.9644165358451072
TUR/Kocak/2020|2020-02-09,1,3822,2.6164311878597594e-4,2020-02-09,2020-02-09,45,1
NGA/CV536/2020|2020-11-12,5,3822,0.0013082155939298796,2020-11-12,2020-11-12,322,1
ESP/MD-HGUGM-4821747/2020|2020-12-08,2,3725,5.369127516778523e-4,2020-12-08,2020-12-08,348,0.9746206174777603
MEX/MIC-4_3061/2021|2021-09-29,9,3816,0.0023584905660377358,2021-09-29,2021-09-29,643,0.9984301412872841
NGA/CV183/2020|2020-06-13,1,3647,2.7419797093501506e-4,2020-06-13,2020-06-13,170,0.9542124542124543
MEX/BCN-4_3873/2021|2021-11-19,8,3816,0.0020964360587002098,2021-11-19,2021-11-19,694,0.9984301412872841
BGD/IVPP_230.fasta/2020|2020-12-31,1,3821,2.6171159382360636e-4,2020-12-31,2020-12-31,371,0.999738356881214
ETH/S15/2021|2021-05-01,2,3822,5.232862375719519e-4,2021-05-01,2021-05-01,492,1
MEX/YUC-NYGC-6635/2021|2021-01-22,5,3805,0.001314060446780552,2021-01-22,2021-01-22,393,0.9955520669806384
TZA/KIDH-01B10/2021|2021-01-23,8,3595,0.0022253129346314327,2021-01-23,2021-01-23,394,0.9406070120355835
IND/GBRC626a/2021|2021-03-30,8,3816,0.0020964360587002098,2021-03-30,2021-03-30,460,0.9984301412872841
BGD/NGRI-R4-O24/2020|2020-09-10,1,3822,2.6164311878597594e-4,2020-09-10,2020-09-10,259,1
MNG/3002951746/2021|2021-05-08,10,3813,0.0026226068712300026,2021-05-08,2021-05-08,499,0.9976452119309263
TZA/KIDH-01B01/2021|2021-01-23,9,3595,0.0025034770514603616,2021-01-23,2021-01-23,394,0.9406070120355835
TGO/nmimr-TG-SARS-CoV-2-TGS-060-21/2021|2021-02-25,7,3813,0.0018358248098610018,2021-02-25,2021-02-25,427,0.9976452119309263
Japan/SZ-NIG-212585/2021|2021-07-13,7,3813,0.0018358248098610018,2021-07-13,2021-07-13,565,0.9976452119309263
IND/KA-NIMH-SEQ-8/2020|2020-12-22,7,3792,0.0018459915611814346,2020-12-22,2020-12-22,362,0.9921507064364207
EGY/CCHE57357_W4_A055/2021|2021-08-31,6,3822,0.0015698587127158557,2021-08-31,2021-08-31,614,1
CHN/Qingdao_20396/2020|2020-10-11,3,3822,7.849293563579278e-4,2020-10-11,2020-10-11,290,1
VEN/Mir17/2021|2021-03-19,13,3822,0.003401360544217687,2021-03-19,2021-03-19,449,1
MYS/M_C15843/2021|2021-12-19,8,3816,0.0020964360587002098,2021-12-19,2021-12-19,724,0.9984301412872841
GIN/C2/2020|2020-05-13,1,3822,2.6164311878597594e-4,2020-05-13,2020-05-13,139,1
IDN/RSDS-RCVTD-UNAIR-33-B/2020|2020-06-24,1,3601,2.7770063871146905e-4,2020-06-24,2020-06-24,181,0.9421768707482994
Japan/Donner214/2020|2020-10-09,2,3822,5.232862375719519e-4,2020-10-09,2020-10-09,288,1
BGD/BD_IVPP_177/2021|2021-04-24,7,3325,0.002105263157894737,2021-04-24,2021-04-24,485,0.86996336996337
IDN/10761001088/2021|2021-06-08,7,3293,0.0021257212268448226,2021-06-08,2021-06-08,530,0.8615907901622187
OM272055|2021-07-08,8,3774,0.0021197668256491787,2021-07-08,2021-07-08,560,0.9874411302982732
THA/CONI-1203/2021|2021-11-08,9,3816,0.0023584905660377358,2021-11-08,2021-11-08,683,0.9984301412872841
KAZ/Delta-020/2021|2021-07-07,11,3821,0.0028788275320596702,2021-07-07,2021-07-07,559,0.999738356881214
OU999016|2020-08-23,3,3604,8.32408435072142e-4,2020-08-23,2020-08-23,241,0.9429618001046572
PAK/JRCGR_KHI_SCV-152/2021|2021-08-26,7,3612,0.001937984496124031,2021-08-26,2021-08-26,609,0.945054945054945
TZA/KIDH-03B13/2021|2021-03-30,8,3813,0.002098085496984002,2021-03-30,2021-03-30,460,0.9976452119309263
CHN/S161-1599-295356/2021|2021-06-17,8,3816,0.0020964360587002098,2021-06-17,2021-06-17,539,0.9984301412872841
CAN/Patient60/2021|2021-02-01,3,3820,7.853403141361257e-4,2021-02-01,2021-02-01,403,0.9994767137624281
BRA/hCoV-19-Brazil-RS-rBB-COV-130/2020|2020-07-27,2,3822,5.232862375719519e-4,2020-07-27,2020-07-27,214,1
SouthAfrica/NHLS-UCT-LA-Z577/2021|2021-07-28,8,3814,0.002097535395909806,2021-07-28,2021-07-28,580,0.9979068550497122
IND/INSACOG-GBRC1463/2021|2021-05-03,6,3642,0.0016474464579901153,2021-05-03,2021-05-03,494,0.9529042386185244
AUT/SKV-280/2021|2021-11-11,9,3816,0.0023584905660377358,2021-11-11,2021-11-11,686,0.9984301412872841
IND/KA-NIMH-SEQ-109/2021|2021-01-11,7,3798,0.0018430753027909425,2021-01-11,2021-01-11,382,0.9937205651491365
VNM/HCMC_778/2021|2021-12-13,6,3814,0.0015731515469323545,2021-12-13,2021-12-13,718,0.9979068550497122
GHA/AA-NYGC-GenCov-21-R14-QXCV650/2021|2021-06-10,9,3819,0.002356637863315004,2021-06-10,2021-06-10,532,0.9992150706436421
GHA/AA-NYGC-M915-UOVH788/2021|2021-04-30,9,3819,0.002356637863315004,2021-04-30,2021-04-30,491,0.9992150706436421
SAU/KAIMRC-S135/2020|2020-11-15,5,3782,0.0013220518244315177,2020-11-15,2020-11-15,325,0.989534275248561
OM267725|2021-07-15,6,3346,0.0017931858936043037,2021-07-15,2021-07-15,567,0.8754578754578755
CAN/Eta_NML_P2/2021|2021-05-03,10,3813,0.0026226068712300026,2021-05-03,2021-05-03,494,0.9976452119309263
CAN/Delta_NML_P4/2021|2021-10-05,8,3816,0.0020964360587002098,2021-10-05,2021-10-05,649,0.9984301412872841
Homosampiens/CHN/0601_14TY/2020|2020-06-01,0,3822,0,2020-06-01,2020-06-01,158,1
VEN/Bol5332/2021|2021-02-10,13,3822,0.003401360544217687,2021-02-10,2021-02-10,412,1
PHL/COVID53909/2021|2021-03-22,9,3813,0.0023603461841070024,2021-03-22,2021-03-22,452,0.9976452119309263
IND/GBRC568b/2021|2021-03-20,7,3813,0.0018358248098610018,2021-03-20,2021-03-20,450,0.9976452119309263
IND/GBRC576b/2021|2021-03-22,7,3813,0.0018358248098610018,2021-03-22,2021-03-22,452,0.9976452119309263
BGD/BD_B_211212_05/2021|2021-12-12,10,3541,0.002824060999717594,2021-12-12,2021-12-12,717,0.9264782836211408
Argentina/UW20112803205/2020|2020-11-28,5,3822,0.0013082155939298796,2020-11-28,2020-11-28,338,1
IND/571MN908947.3/2021|2021-09-25,11,3822,0.0028780743066457353,2021-09-25,2021-09-25,639,1
IND/514MN908947.3/2021|2021-09-25,7,3822,0.0018315018315018315,2021-09-25,2021-09-25,639,1
IND/GBRC1268/2021|2021-06-26,6,3816,0.0015723270440251573,2021-06-26,2021-06-26,548,0.9984301412872841
MEX/YUC-NYGC-67209/2020|2020-07-26,1,3822,2.6164311878597594e-4,2020-07-26,2020-07-26,213,1
IND/INSACOG-GBRC1607/2021|2021-08-21,7,3768,0.0018577494692144374,2021-08-21,2021-08-21,604,0.9858712715855573
SRB/IMIJ763152/2021|2021-07-29,6,3542,0.0016939582156973462,2021-07-29,2021-07-29,581,0.9267399267399268
IDN/10761001096/2021|2021-07-13,7,3542,0.001976284584980237,2021-07-13,2021-07-13,565,0.9267399267399268
IDN/10752101007/2021|2021-03-12,2,3822,5.232862375719519e-4,2021-03-12,2021-03-12,442,1
RUS/RU-Sar-722/2021|2021-04-01,4,3821,0.0010468463752944255,2021-04-01,2021-04-01,462,0.999738356881214
Pakistan/UHS2-Pak-411/2021|2021-07-22,9,3595,0.0025034770514603616,2021-07-22,2021-07-22,574,0.9406070120355835
CHN/S177-1805-322171/2021|2021-08-03,8,3816,0.0020964360587002098,2021-08-03,2021-08-03,586,0.9984301412872841
IND/AIIMS-Bhopal-Sample18/2021|2021-02-13,3,3822,7.849293563579278e-4,2021-02-13,2021-02-13,415,1
TWN/CGMH-CGU-43/2020|2020-12-21,2,3822,5.232862375719519e-4,2020-12-21,2020-12-21,361,1
IND/GBRC73/2020|2020-04-29,2,3822,5.232862375719519e-4,2020-04-29,2020-04-29,125,1
POL/IHG_PAS_1_69/2020|2020-04-11,1,3822,2.6164311878597594e-4,2020-04-11,2020-04-11,107,1
IND/GBRC306a/2020|2020-06-15,2,3822,5.232862375719519e-4,2020-06-15,2020-06-15,172,1
KOR/CNUHV03-CA22/2020|2020-05-20,3,3822,7.849293563579278e-4,2020-05-20,2020-05-20,146,1
JOR/SEARCH-0338-JOR/2020|2020-04-06,0,3702,0,2020-04-06,2020-04-06,102,0.9686028257456829
EGY/CUNCI-HGC7I028/2020|2020-07-19,1,3822,2.6164311878597594e-4,2020-07-19,2020-07-19,206,1
ESP/HUD-79063196/2020|2020-08-08,4,3822,0.0010465724751439038,2020-08-08,2020-08-08,226,1
Iraq/KR-SEARCH-120032/2021|2021-11-30,9,3796,0.0023709167544783984,2021-11-30,2021-11-30,705,0.9931972789115646
OZ286416|2021-07-23,9,3816,0.0023584905660377358,2021-07-23,2021-07-23,575,0.9984301412872841
Brazil/BR-RJ-UW21012274150/2021|2021-01-22,4,3822,0.0010465724751439038,2021-01-22,2021-01-22,393,1
BRA/BA-NVBS2585GENOV827810166906/2021|2021-07-06,13,3822,0.003401360544217687,2021-07-06,2021-07-06,558,1
PAK/JRCGR_SCV-59_IBGE-11/2020|2020-12-10,4,3822,0.0010465724751439038,2020-12-10,2020-12-10,350,1
OU471100|2021-04-19,5,3822,0.0013082155939298796,2021-04-19,2021-04-19,480,1
IND/Barcode05MN908947.3/2021|2021-09-10,7,3822,0.0018315018315018315,2021-09-10,2021-09-10,624,1
JOR/SEARCH-2585-JOR/2020|2020-06-21,1,3822,2.6164311878597594e-4,2020-06-21,2020-06-21,178,1
CHN/SH-P11-A-2-Shanghai/2020|2020-02-07,0,3822,0,2020-02-07,2020-02-07,43,1
COL/SEC-0312Z/2020|2020-12-27,12,3602,0.003331482509716824,2020-12-27,2020-12-27,367,0.9424385138670853
RUS/5834/2021|2021-01-18,2,3822,5.232862375719519e-4,2021-01-18,2021-01-18,389,1
CHN/S170-1778-317500/2021|2021-08-01,9,3816,0.0023584905660377358,2021-08-01,2021-08-01,584,0.9984301412872841
CHN/SH-P136-3-Europe-Germany/2020|2020-04-01,1,3822,2.6164311878597594e-4,2020-04-01,2020-04-01,97,1
Pakistan/UHS-PAK-S6/2021|2021-04-09,7,3739,0.0018721583311045735,2021-04-09,2021-04-09,470,0.978283621140764
BGD/ideSHi-IEDCR-233622/2021|2021-02-20,10,3816,0.002620545073375262,2021-02-20,2021-02-20,422,0.9984301412872841
IND/KA-NIMH-SEQ-171/2021|2021-01-21,1,3822,2.6164311878597594e-4,2021-01-21,2021-01-21,392,1
USA/WV128172/2021|2021-12-14,9,3816,0.0023584905660377358,2021-12-14,2021-12-14,719,0.9984301412872841
VEN/Bol4720/2021|2021-01-21,13,3822,0.003401360544217687,2021-01-21,2021-01-21,392,1
CAN/Patient55/2021|2021-01-25,3,3818,7.85751702462022e-4,2021-01-25,2021-01-25,396,0.998953427524856
CHN/S157-1507-274473/2021|2021-06-02,2,3822,5.232862375719519e-4,2021-06-02,2021-06-02,524,1
Japan/SZ-NIG-Y212114/2021|2021-09-13,8,3816,0.0020964360587002098,2021-09-13,2021-09-13,627,0.9984301412872841
LR884035|2020-04-01,0,3822,0,2020-04-01,2020-04-01,97,1
Wuhan-Hu-1/2019|2019-12-26,0,3822,0,2019-12-26,2019-12-26,0,1
CHN/Wuhan_IME-WH05/2019|2019-12-30,0,3822,0,2019-12-30,2019-12-30,4,1
IND/GMCKN318/2020|2020-03-11,1,3822,2.6164311878597594e-4,2020-03-11,2020-03-11,76,1
IND/OUMRK100/2020|2020-03-01,2,3822,5.232862375719519e-4,2020-03-01,2020-03-01,66,1
IND/GMC-KP1125/2020|2020-03-24,1,3822,2.6164311878597594e-4,2020-03-24,2020-03-24,89,1
GRC/208_33922/2020|2020-03-14,1,3822,2.6164311878597594e-4,2020-03-14,2020-03-14,79,1
ITA/INMI4/2020|2020-02-28,1,3822,2.6164311878597594e-4,2020-02-28,2020-02-28,64,1
